# Depth	Radius	Density	Pressure	Temperature	c2c_ss	ferropericlase	perovskite	plagioclase	spinel	olivine	wadslyite	ringwoodite	orthopyroxene	clinopyroxene	akimotoite	garnet	postperovskite	kyanite	nephaline	coesite	seiferite	quartz	stishovite	cf	ca-perovskite	cfs	fmaj	Fe
1587.75510	5417.25468	4.90005	75.87952	2186.75560	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1583.75979	5421.24999	4.89792	75.65777	2185.48170	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1579.76864	5425.24115	4.89580	75.43635	2184.20875	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1575.78161	5429.22817	4.89367	75.21526	2182.93673	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1571.79871	5433.21107	4.89155	74.99449	2181.66564	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1567.81991	5437.18987	4.88942	74.77405	2180.39546	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1563.84520	5441.16459	4.88729	74.55393	2179.12621	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1559.87456	5445.13522	4.88517	74.33414	2177.85785	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1555.90799	5449.10180	4.88305	74.11467	2176.59040	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1551.94546	5453.06432	4.88094	73.89551	2175.32384	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1547.98697	5457.02281	4.87882	73.67668	2174.05815	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1544.03250	5460.97729	4.87670	73.45816	2172.79334	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1540.08203	5464.92775	4.87458	73.23997	2171.52940	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1536.13556	5468.87422	4.87247	73.02209	2170.26632	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1532.19306	5472.81672	4.87035	72.80452	2169.00409	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1528.25452	5476.75526	4.86823	72.58727	2167.74270	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1524.31993	5480.68985	4.86611	72.37033	2166.48215	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1520.38928	5484.62051	4.86400	72.15370	2165.22242	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1516.46254	5488.54724	4.86189	71.93738	2163.96352	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1512.53971	5492.47007	4.85977	71.72137	2162.70544	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1508.62078	5496.38901	4.85766	71.50567	2161.44816	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1504.70572	5500.30406	4.85555	71.29028	2160.19168	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1500.79453	5504.21525	4.85344	71.07520	2158.93599	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1496.88720	5508.12258	4.85133	70.86042	2157.68109	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1492.98370	5512.02608	4.84922	70.64594	2156.42697	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1489.08403	5515.92576	4.84711	70.43177	2155.17363	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1485.18816	5519.82162	4.84500	70.21790	2153.92104	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1481.29610	5523.71368	4.84289	70.00434	2152.66922	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1477.40782	5527.60196	4.84078	69.79107	2151.41815	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1473.52332	5531.48647	4.83867	69.57810	2150.16782	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1469.64257	5535.36721	4.83656	69.36543	2148.91822	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1465.76557	5539.24421	4.83446	69.15306	2147.66937	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1461.89232	5543.11747	4.83236	68.94099	2146.42123	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1458.02278	5546.98700	4.83026	68.72921	2145.17382	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1454.15695	5550.85283	4.82816	68.51773	2143.92711	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1450.29482	5554.71496	4.82605	68.30654	2142.68111	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1446.43638	5558.57341	4.82395	68.09564	2141.43581	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1442.58160	5562.42819	4.82184	67.88504	2140.19120	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1438.73047	5566.27931	4.81974	67.67472	2138.94727	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1434.88299	5570.12679	4.81764	67.46470	2137.70402	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1431.03914	5573.97064	4.81554	67.25496	2136.46145	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1427.19892	5577.81087	4.81344	67.04552	2135.21953	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1423.36230	5581.64748	4.81134	66.83636	2133.97828	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1419.52928	5585.48051	4.80924	66.62748	2132.73768	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1415.69984	5589.30995	4.80714	66.41890	2131.49772	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1411.87397	5593.13581	4.80504	66.21059	2130.25840	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1408.05166	5596.95812	4.80295	66.00257	2129.01972	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1404.23290	5600.77688	4.80084	65.79484	2127.78166	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1400.41767	5604.59212	4.79874	65.58738	2126.54422	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1396.60596	5608.40382	4.79665	65.38021	2125.30740	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1392.79777	5612.21202	4.79455	65.17332	2124.07118	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1388.99308	5616.01671	4.79246	64.96670	2122.83557	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1385.19187	5619.81791	4.79036	64.76037	2121.60055	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1381.39414	5623.61565	4.78827	64.55431	2120.36612	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1377.59987	5627.40992	4.78617	64.34853	2119.13228	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1373.80905	5631.20073	4.78408	64.14302	2117.89901	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1370.02169	5634.98810	4.78199	63.93780	2116.66632	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1366.23774	5638.77204	4.77990	63.73284	2115.43419	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1362.45722	5642.55256	4.77780	63.52816	2114.20262	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1358.68010	5646.32968	4.77571	63.32375	2112.97161	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1354.90638	5650.10340	4.77362	63.11961	2111.74114	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1351.13604	5653.87374	4.77153	62.91574	2110.51122	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1347.36907	5657.64071	4.76944	62.71215	2109.28183	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1343.60546	5661.40432	4.76734	62.50882	2108.05297	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1339.84520	5665.16458	4.76525	62.30576	2106.82463	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1336.08828	5668.92150	4.76317	62.10297	2105.59682	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1332.33469	5672.67509	4.76108	61.90045	2104.36952	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1328.58441	5676.42537	4.75899	61.69819	2103.14272	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1324.83745	5680.17234	4.75690	61.49620	2101.91643	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1321.09377	5683.91601	4.75481	61.29447	2100.69063	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1317.35338	5687.65640	4.75273	61.09301	2099.46532	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1313.61626	5691.39352	4.75064	60.89181	2098.24050	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1309.88240	5695.12738	4.74854	60.69087	2097.01615	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1306.15179	5698.85799	4.74645	60.49019	2095.79228	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1302.42442	5702.58536	4.74437	60.28977	2094.56887	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1298.70029	5706.30950	4.74229	60.08962	2093.34593	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1294.97937	5710.03041	4.74020	59.88972	2092.12345	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1291.26166	5713.74812	4.73811	59.69008	2090.90141	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1287.54715	5717.46264	4.73603	59.49070	2089.67982	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1283.83582	5721.17396	4.73395	59.29158	2088.45868	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1280.12768	5724.88211	4.73186	59.09271	2087.23796	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1276.42269	5728.58709	4.72977	58.89410	2086.01768	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1272.72086	5732.28892	4.72768	58.69574	2084.79781	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1269.02217	5735.98761	4.72560	58.49764	2083.57837	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1265.32662	5739.68316	4.72351	58.29979	2082.35934	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1261.63420	5743.37559	4.72143	58.10219	2081.14071	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1257.94489	5747.06489	4.71935	57.90485	2079.92250	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1254.25868	5750.75110	4.71726	57.70776	2078.70467	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1250.57557	5754.43422	4.71518	57.51091	2077.48724	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1246.89554	5758.11424	4.71310	57.31432	2076.27020	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1243.21859	5761.79120	4.71102	57.11798	2075.05353	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1239.54470	5765.46508	4.70894	56.92188	2073.83725	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
1235.87386	5769.13592	4.70685	56.72603	2072.62133	0.00000	0.00000	83.93574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.44177	0.00000	5.62249	0.00000	0.00000	0.00000
