|6.6.6
1,0_0,2_0,0_0,0_0,0_0,0_MANTLE_1.tab                                                                
           2
T(K)    
   2200.0000000000000     
   456.41025641025641     
          40
P(bar)  
   1250000.0000000000     
   4839743.5897435900     
          40
          23
T(K)           P(bar)         rho,kg/m3      v0,km/s        vp,km/s        vs,km/s        alpha,1/K      cp,J/K/kg      Wus,mo%        Pv,mo%         an,mo%         O,mo%          Wad,mo%        Ring,mo%       Gt_maj,mo%     Ppv,mo%        st,mo%         q,mo%          ca-pv,mo%      cfs,mo%        coe,mo%        ky,mo%         seif,mo%      
  11328.21      0.5448718E+08   4.015538       0.000000       0.000000       0.000000      0.1107563E-14  0.5718751E-02  0.4581773E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  11784.62      0.5448718E+08   4.015538       0.000000       0.000000       0.000000      0.1107914E-14  0.5718819E-02  0.4579406E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  12241.03      0.5448718E+08   4.015538       0.000000       0.000000       0.000000      0.1584850E-13  0.5729042E-02  0.4585282E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99541       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  12697.44      0.5448718E+08   4.015538       0.000000       0.000000       0.000000      0.1109686E-14  0.5724464E-02  0.4579406E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  13153.85      0.5448718E+08   4.015539       0.000000       0.000000       0.000000     -0.2863652E-15  0.5744206E-02  0.4593064E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99541       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  13610.26      0.5448718E+08   4.015538       0.000000       0.000000       0.000000      0.1111379E-14  0.5729696E-02  0.4579406E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  14066.67      0.5448718E+08   4.015539       0.000000       0.000000       0.000000      0.2515429E-14  0.5747689E-02  0.4591789E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99541       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  14523.08      0.5448718E+08   4.015538       0.000000       0.000000       0.000000      0.1113014E-14  0.5734613E-02  0.4579406E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  14979.49      0.5448718E+08   4.015538       0.000000       0.000000       0.000000      0.2514461E-14  0.5738682E-02  0.4580766E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  15435.90      0.5448718E+08   4.015538       0.000000       0.000000       0.000000      0.1114604E-14  0.5739288E-02  0.4579406E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  15892.31      0.5448718E+08   4.015538       0.000000       0.000000       0.000000      0.1115740E-14  0.5743379E-02  0.4580863E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  16348.72      0.5448718E+08   4.015538       0.000000       0.000000       0.000000      0.1116159E-14  0.5743775E-02  0.4579406E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  16805.13      0.5448718E+08   4.015539       0.000000       0.000000       0.000000      0.1470068E-14  0.5761955E-02  0.4592153E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99541       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  17261.54      0.5448718E+08   4.015538       0.000000       0.000000       0.000000      0.1118140E-14  0.5750625E-02  0.4581409E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  17717.95      0.5448718E+08   4.015538       0.000000       0.000000       0.000000      0.1118444E-14  0.5750234E-02  0.4579406E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  18174.36      0.5448718E+08   4.015538       0.000000       0.000000       0.000000      0.1119195E-14  0.5752330E-02  0.4579406E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  18630.77      0.5448718E+08   4.015538       0.000000       0.000000       0.000000      0.1119942E-14  0.5754401E-02  0.4579406E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  19087.18      0.5448718E+08   4.015538       0.000000       0.000000       0.000000      0.1120685E-14  0.5756450E-02  0.4579406E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  19543.59      0.5448718E+08   4.015539       0.000000       0.000000       0.000000      0.1415377E-13  0.5773887E-02  0.4591659E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99541       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  20000.00      0.5448718E+08   4.015538       0.000000       0.000000       0.000000      0.2522380E-14  0.5760491E-02  0.4579406E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  2200.000      0.5932692E+08   4.015538       0.000000       0.000000       0.000000      0.9362130E-15  0.5256301E-02  0.4579406E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  2656.410      0.5932692E+08   4.015538       0.000000       0.000000       0.000000      0.9604668E-15  0.5391087E-02  0.4579406E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  3112.821      0.5932692E+08   4.015538       0.000000       0.000000       0.000000      0.9755008E-15  0.5474038E-02  0.4579406E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
